task_name,base_task,category,add,initstate,language,light,noise,table,view,layout
push_the_plate_to_the_front_of_the_stove_view_287_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_287,
push_the_plate_to_the_front_of_the_stove_view_287_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_287,
push_the_plate_to_the_front_of_the_stove_view_288_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_288,
push_the_plate_to_the_front_of_the_stove_view_288_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_288,
push_the_plate_to_the_front_of_the_stove_view_289_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_289,
push_the_plate_to_the_front_of_the_stove_view_289_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_289,
push_the_plate_to_the_front_of_the_stove_view_290_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_290,
push_the_plate_to_the_front_of_the_stove_view_290_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_290,
push_the_plate_to_the_front_of_the_stove_view_291_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_291,
push_the_plate_to_the_front_of_the_stove_view_291_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_291,
push_the_plate_to_the_front_of_the_stove_view_292_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_292,
push_the_plate_to_the_front_of_the_stove_view_292_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_292,
push_the_plate_to_the_front_of_the_stove_view_293_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_293,
push_the_plate_to_the_front_of_the_stove_view_293_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_293,
push_the_plate_to_the_front_of_the_stove_view_294_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_294,
push_the_plate_to_the_front_of_the_stove_view_294_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_294,
push_the_plate_to_the_front_of_the_stove_view_295_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_295,
push_the_plate_to_the_front_of_the_stove_view_295_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_295,
push_the_plate_to_the_front_of_the_stove_view_296_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_296,
push_the_plate_to_the_front_of_the_stove_view_296_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_296,
push_the_plate_to_the_front_of_the_stove_view_297_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_297,
push_the_plate_to_the_front_of_the_stove_view_297_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_297,
push_the_plate_to_the_front_of_the_stove_view_298_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_298,
push_the_plate_to_the_front_of_the_stove_view_298_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_298,
push_the_plate_to_the_front_of_the_stove_view_299_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_299,
push_the_plate_to_the_front_of_the_stove_view_299_15_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Camera Viewpoints,,initstate_0,,,,,view_299,
push_the_plate_to_the_front_of_the_stove_language_1_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_1,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_2_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_2,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_3_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_3,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_5_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_5,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_6_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_6,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_9_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_9,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_10_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_10,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_11_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_11,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_12_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_12,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_13_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_13,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_14_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_14,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_15_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_15,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_16_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_16,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_18_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_18,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_19_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_19,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_20_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_20,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_21_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_21,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_22_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_22,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_23_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_23,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_25_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_25,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_26_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_26,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_27_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_27,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_28_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_28,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_29_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_29,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_30_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_30,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_31_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_31,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_32_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_32,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_34_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_34,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_35_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_35,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_36_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_36,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_38_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_38,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_41_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_41,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_42_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_42,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_43_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_43,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_44_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_44,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_46_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_46,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_48_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_48,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_49_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_49,,,,view_0,
push_the_plate_to_the_front_of_the_stove_language_50_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_50,,,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_3,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_3,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_4,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_4,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_5,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_5,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_6,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_6,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_7,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_7,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_8,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_8,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_10,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_10,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_11,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_11,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_13,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_13,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_14,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_14,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_15,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_15,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_17,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_17,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_19,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_19,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_20,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_20,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_24,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_24,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_25,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_25,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_26,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_26,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_27,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_27,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_28,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_28,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_30,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_30,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_36,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_36,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_37,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_37,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_38,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_38,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_39,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_39,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_40,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_40,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_43,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_43,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_44,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_44,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_45,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_45,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_46,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_46,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_47,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_47,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_48,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_48,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_49,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_49,,view_0,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_50,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_50,,view_0,
push_the_plate_to_the_front_of_the_stove_add_1,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_1,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_10,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_10,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_11,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_11,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_12,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_12,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_14,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_14,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_15,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_15,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_16,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_16,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_17,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_17,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_18,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_18,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_19,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_19,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_2,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_2,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_21,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_21,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_22,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_22,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_23,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_23,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_24,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_24,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_25,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_25,,,,,,,
push_the_plate_to_the_front_of_the_stove_add_26,push_the_plate_to_the_front_of_the_stove,Objects Layout,add_26,,,,,,,
